gps_seconds[s],file_name,latitude[deg],longitude[deg],altitude_ellipsoidal[m],roll[deg],pitch[deg],heading[deg],projectedX[m],projectedY[m],projectedZ[m]
1314965288.76583,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000008_000684_Lane1.jpg,52.2162895,0.9396971,102.687,-1.73838,-39.94744,78.47218,600916.556,261634.462,57.448
1314965288.91087,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000008_000685_Lane1.jpg,52.2162851,0.939653,102.741,-1.66219,-39.91791,78.56818,600913.567,261633.848,57.503
1314965289.05591,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000008_000686_Lane1.jpg,52.2162808,0.939609,102.799,-1.63083,-39.90681,78.64988,600910.577,261633.243,57.56
1314965289.20097,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000008_000687_Lane1.jpg,52.2162765,0.9395649,102.855,-1.67715,-39.87028,78.77509,600907.585,261632.645,57.617
1314965289.34596,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000008_000688_Lane1.jpg,52.2162723,0.9395208,102.907,-1.69002,-39.82975,78.88616,600904.595,261632.054,57.668
1314965289.49104,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000008_000689_Lane1.jpg,52.2162681,0.9394767,102.957,-1.77475,-39.94893,79.04776,600901.604,261631.468,57.718
1314965289.63607,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000008_000690_Lane1.jpg,52.216264,0.9394327,103.015,-1.8085,-40.00835,79.16358,600898.614,261630.889,57.777
1314965289.78105,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000008_000691_Lane1.jpg,52.2162599,0.9393886,103.08,-1.86942,-39.92388,79.31839,600895.623,261630.316,57.841
1314965289.92612,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000008_000692_Lane1.jpg,52.2162559,0.9393446,103.143,-1.7977,-39.94985,79.34935,600892.632,261629.745,57.904
1314965290.07119,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000008_000693_Lane1.jpg,52.2162519,0.9393005,103.203,-1.72715,-39.94489,79.39386,600889.64,261629.176,57.964
1314965290.21621,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000008_000694_Lane1.jpg,52.2162479,0.9392565,103.256,-1.86857,-40.1454,79.47004,600886.652,261628.618,58.017
1314965290.36126,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000008_000695_Lane1.jpg,52.216244,0.9392124,103.324,-1.89,-39.87447,79.44993,600883.659,261628.059,58.084
1314965290.50626,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000008_000696_Lane1.jpg,52.2162401,0.9391684,103.382,-1.84687,-39.83157,79.43382,600880.671,261627.497,58.142
1314965290.65128,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000008_000697_Lane1.jpg,52.2162361,0.9391245,103.432,-1.89597,-40.13295,79.47251,600877.688,261626.939,58.193
1314965290.79630,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000008_000698_Lane1.jpg,52.2162322,0.9390805,103.501,-1.91254,-39.92505,79.4888,600874.702,261626.38,58.262
1314965290.94133,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000008_000699_Lane1.jpg,52.2162283,0.9390365,103.565,-1.85867,-39.8236,79.48078,600871.717,261625.821,58.326
1314965291.08643,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000008_000700_Lane1.jpg,52.2162243,0.9389926,103.62,-1.78632,-39.73508,79.49354,600868.734,261625.262,58.381
1314965291.23166,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000008_000701_Lane1.jpg,52.2162204,0.9389487,103.674,-1.7314,-39.69817,79.47621,600865.751,261624.705,58.434
1314965291.37645,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000008_000702_Lane1.jpg,52.2162165,0.9389049,103.725,-1.51757,-40.02836,79.40989,600862.781,261624.148,58.485
1314965291.52152,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000008_000703_Lane1.jpg,52.2162126,0.9388611,103.785,-1.34858,-40.07021,79.34419,600859.805,261623.593,58.546
1314965291.66654,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000008_000704_Lane1.jpg,52.2162088,0.9388174,103.845,-1.5207,-40.37852,79.53427,600856.835,261623.049,58.605
1314965291.81157,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000008_000705_Lane1.jpg,52.2162051,0.9387736,103.92,-1.66703,-39.99506,79.67612,600853.862,261622.51,58.68
1314965291.95664,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000008_000706_Lane1.jpg,52.2162013,0.9387298,103.988,-1.6996,-39.71262,79.79096,600850.89,261621.971,58.748
1314965292.10169,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000008_000707_Lane1.jpg,52.2161976,0.9386862,104.039,-1.71007,-40.08357,79.93347,600847.927,261621.438,58.799
1314965292.25167,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000008_000708_Lane1.jpg,52.2161938,0.9386411,104.107,-1.71964,-40.00546,80.07333,600844.862,261620.894,58.867
1314965292.40172,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000008_000709_Lane1.jpg,52.2161901,0.9385959,104.177,-1.77651,-39.93047,80.20199,600841.795,261620.358,58.937
1314965292.55173,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000008_000710_Lane1.jpg,52.2161865,0.9385509,104.237,-1.76135,-40.0992,80.28762,600838.736,261619.827,58.997
1314965292.70179,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000008_000711_Lane1.jpg,52.2161829,0.9385058,104.302,-1.76986,-40.12149,80.42128,600835.676,261619.302,59.062
1314965292.85178,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000008_000712_Lane1.jpg,52.2161793,0.9384608,104.37,-1.82049,-40.01389,80.55631,600832.617,261618.785,59.131
1314965293.00197,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000008_000713_Lane1.jpg,52.2161759,0.9384158,104.436,-1.82566,-39.98742,80.67625,600829.558,261618.274,59.196
1314965293.15186,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000008_000714_Lane1.jpg,52.2161724,0.9383709,104.502,-1.87171,-39.94744,80.79563,600826.507,261617.769,59.262
1314965293.30190,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000008_000715_Lane1.jpg,52.2161691,0.938326,104.568,-1.79167,-40.02107,80.84461,600823.456,261617.269,59.328
1314965293.45192,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000008_000716_Lane1.jpg,52.2161657,0.9382811,104.636,-1.64066,-39.86887,80.85061,600820.404,261616.771,59.396
1314965293.60192,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000008_000717_Lane1.jpg,52.2161624,0.9382362,104.698,-1.52673,-39.58597,80.87342,600817.355,261616.28,59.458
1314965293.75203,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000008_000718_Lane1.jpg,52.2161592,0.9381915,104.745,-1.69447,-40.02935,81.06047,600814.311,261615.801,59.504
1314965293.90206,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000008_000719_Lane1.jpg,52.2161561,0.9381467,104.813,-1.94547,-40.05072,81.22485,600811.266,261615.33,59.573
1314965294.05212,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000008_000720_Lane1.jpg,52.216153,0.9381019,104.886,-2.01518,-39.90873,81.27043,600808.219,261614.858,59.645
1314965294.20214,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000008_000721_Lane1.jpg,52.2161498,0.9380571,104.943,-1.8403,-39.97248,81.17052,600805.177,261614.38,59.703
1314965294.35215,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000008_000722_Lane1.jpg,52.2161466,0.9380124,105.001,-1.68551,-39.98673,81.13711,600802.14,261613.9,59.76
1314965294.50220,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000008_000723_Lane1.jpg,52.2161435,0.9379678,105.058,-1.78339,-40.22867,81.19977,600799.107,261613.429,59.817
1314965294.65220,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000008_000724_Lane1.jpg,52.2161404,0.9379232,105.132,-1.89531,-40.03427,81.25632,600796.072,261612.963,59.891
1314965294.80228,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000008_000725_Lane1.jpg,52.2161373,0.9378786,105.198,-1.89411,-40.14389,81.28387,600793.041,261612.494,59.957
1314965294.95227,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000008_000726_Lane1.jpg,52.2161342,0.9378341,105.265,-1.80149,-40.03065,81.26024,600790.013,261612.024,60.024
1314965295.10234,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000008_000727_Lane1.jpg,52.2161311,0.9377895,105.33,-1.82831,-40.0315,81.2669,600786.985,261611.557,60.09
1314965295.25243,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000008_000728_Lane1.jpg,52.216128,0.937745,105.397,-1.82334,-40.03585,81.30939,600783.958,261611.09,60.157
1314965295.40240,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000008_000729_Lane1.jpg,52.2161249,0.9377005,105.463,-1.79553,-40.03221,81.30467,600780.934,261610.626,60.222
1314965295.55241,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000008_000730_Lane1.jpg,52.2161218,0.9376561,105.527,-1.80848,-40.05121,81.30027,600777.911,261610.162,60.286
1314965295.70248,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000008_000731_Lane1.jpg,52.2161188,0.9376116,105.59,-1.78861,-40.05332,81.27549,600774.888,261609.698,60.349
1314965295.85247,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000008_000732_Lane1.jpg,52.2161157,0.9375672,105.653,-1.74079,-40.13712,81.23025,600771.868,261609.234,60.412
1314965296.00269,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000008_000733_Lane1.jpg,52.2161126,0.9375227,105.722,-1.77484,-40.06749,81.24901,600768.842,261608.769,60.481
1314965296.15255,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000008_000734_Lane1.jpg,52.2161096,0.9374783,105.787,-1.74833,-40.07419,81.22599,600765.826,261608.304,60.546
1314965296.30267,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000008_000735_Lane1.jpg,52.2161065,0.9374339,105.853,-1.81982,-40.01083,81.25097,600762.804,261607.839,60.612
1314965296.45268,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000008_000736_Lane1.jpg,52.2161034,0.9373895,105.918,-1.85457,-40.02511,81.2592,600759.785,261607.374,60.677
1314965296.60271,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000008_000737_Lane1.jpg,52.2161003,0.937345,105.984,-1.96542,-40.13455,81.31273,600756.766,261606.909,60.743
1314965296.75272,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000008_000738_Lane1.jpg,52.2160972,0.9373007,106.052,-2.00768,-40.29312,81.33198,600753.749,261606.443,60.811
1314965296.90275,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000008_000739_Lane1.jpg,52.2160941,0.9372563,106.126,-1.96219,-40.27689,81.32609,600750.73,261605.975,60.885
1314965297.05276,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000008_000740_Lane1.jpg,52.216091,0.9372119,106.199,-1.93862,-40.19328,81.34369,600747.711,261605.506,60.958
1314965297.20285,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000008_000741_Lane1.jpg,52.2160879,0.9371674,106.269,-1.91065,-40.02624,81.37043,600744.689,261605.039,61.027
1314965297.35285,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000008_000742_Lane1.jpg,52.2160849,0.937123,106.331,-1.88244,-40.1085,81.40446,600741.67,261604.575,61.09
1314965297.50286,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000008_000743_Lane1.jpg,52.2160818,0.9370786,106.397,-1.90382,-40.28043,81.48511,600738.651,261604.114,61.155
1314965297.65290,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000008_000744_Lane1.jpg,52.2160788,0.9370341,106.473,-1.88018,-40.09758,81.4957,600735.628,261603.656,61.232
1314965297.80294,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000008_000745_Lane1.jpg,52.2160758,0.9369897,106.544,-1.80626,-40.12722,81.49899,600732.605,261603.198,61.302
1314965297.95297,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000008_000746_Lane1.jpg,52.2160728,0.9369452,106.611,-1.84523,-40.12155,81.55775,600729.582,261602.743,61.369
1314965298.10303,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000008_000747_Lane1.jpg,52.2160699,0.9369007,106.679,-1.91206,-40.00685,81.62584,600726.556,261602.293,61.437
1314965298.25306,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000008_000748_Lane1.jpg,52.2160669,0.9368563,106.742,-1.85527,-40.157,81.62997,600723.533,261601.843,61.501
1314965298.40311,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000008_000749_Lane1.jpg,52.216064,0.9368118,106.81,-1.78731,-40.11532,81.6652,600720.507,261601.394,61.568
1314965298.55314,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000008_000750_Lane1.jpg,52.2160611,0.9367673,106.875,-1.73584,-40.28869,81.68392,600717.484,261600.948,61.633
1314965298.70320,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000008_000751_Lane1.jpg,52.2160582,0.9367228,106.95,-1.70702,-40.16191,81.72442,600714.457,261600.505,61.708
1314965298.85320,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000008_000752_Lane1.jpg,52.2160554,0.9366783,107.022,-1.83181,-40.23122,81.85689,600711.432,261600.068,61.78
1314965299.00338,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000008_000753_Lane1.jpg,52.2160526,0.9366338,107.097,-1.87211,-40.19775,81.93328,600708.402,261599.632,61.855
1314965299.15326,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000008_000754_Lane1.jpg,52.2160498,0.9365893,107.167,-1.77913,-40.19351,81.90519,600705.377,261599.197,61.925
1314965299.30332,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000008_000755_Lane1.jpg,52.216047,0.9365448,107.238,-1.71104,-40.019,81.92052,600702.347,261598.762,61.996
1314965299.45333,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000008_000756_Lane1.jpg,52.2160442,0.9365003,107.303,-1.70797,-40.22953,81.94926,600699.32,261598.332,62.061
1314965299.60340,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000008_000757_Lane1.jpg,52.2160415,0.9364557,107.378,-1.75975,-40.08734,81.99144,600696.287,261597.904,62.135
1314965299.75338,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000008_000758_Lane1.jpg,52.2160388,0.9364112,107.444,-1.82248,-40.31628,82.0575,600693.259,261597.48,62.201
1314965299.90340,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000008_000759_Lane1.jpg,52.2160361,0.9363666,107.516,-1.75834,-40.32786,82.06636,600690.229,261597.054,62.274
1314965300.05347,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000008_000760_Lane1.jpg,52.2160334,0.936322,107.592,-1.68327,-40.19921,82.06404,600687.194,261596.629,62.35
1314965300.20353,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000008_000761_Lane1.jpg,52.2160307,0.9362775,107.662,-1.70384,-40.3173,82.09413,600684.163,261596.208,62.419
1314965300.35354,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000008_000762_Lane1.jpg,52.216028,0.9362329,107.738,-1.7374,-40.20198,82.11251,600681.129,261595.789,62.496
1314965300.50356,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000008_000763_Lane1.jpg,52.2160254,0.9361882,107.813,-1.74898,-40.12332,82.07913,600678.094,261595.37,62.57
1314965300.65362,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000008_000764_Lane1.jpg,52.2160227,0.9361436,107.883,-1.73268,-40.0656,82.00457,600675.058,261594.948,62.64
1314965300.80365,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000008_000765_Lane1.jpg,52.21602,0.936099,107.951,-1.6692,-40.0515,81.91926,600672.023,261594.522,62.709
1314965300.95367,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000008_000766_Lane1.jpg,52.2160172,0.9360544,108.016,-1.77614,-40.29738,81.94634,600668.99,261594.096,62.773
1314965301.10372,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000008_000767_Lane1.jpg,52.2160145,0.9360098,108.09,-1.88038,-40.25536,81.953,600665.953,261593.669,62.847
1314965301.25374,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000008_000768_Lane1.jpg,52.2160117,0.9359652,108.163,-1.87945,-40.3398,81.90366,600662.92,261593.238,62.92
1314965301.40379,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000008_000769_Lane1.jpg,52.2160089,0.9359206,108.24,-1.77173,-40.3281,81.8183,600659.885,261592.801,62.998
1314965301.55381,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000008_000770_Lane1.jpg,52.2160061,0.9358759,108.318,-1.67736,-40.28839,81.72379,600656.85,261592.362,63.076
1314965301.70385,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000008_000771_Lane1.jpg,52.2160032,0.9358313,108.393,-1.65179,-40.25562,81.68017,600653.816,261591.922,63.151
1314965301.85387,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000008_000772_Lane1.jpg,52.2160004,0.9357867,108.47,-1.56232,-40.09039,81.63169,600650.78,261591.479,63.227
1314965302.00421,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000008_000773_Lane1.jpg,52.2159975,0.935742,108.538,-1.60112,-40.40609,81.65691,600647.742,261591.038,63.295
1314965302.15394,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000008_000774_Lane1.jpg,52.2159947,0.9356974,108.617,-1.74711,-40.16534,81.74907,600644.709,261590.601,63.374
1314965302.30400,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000008_000775_Lane1.jpg,52.2159919,0.9356528,108.684,-1.80007,-40.21621,81.79163,600641.672,261590.163,63.44
1314965302.45403,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000008_000776_Lane1.jpg,52.215989,0.9356081,108.756,-1.75353,-40.10686,81.80029,600638.634,261589.723,63.513
1314965302.60410,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000008_000777_Lane1.jpg,52.2159862,0.9355634,108.826,-1.93414,-40.21828,81.92049,600635.596,261589.287,63.583
1314965302.75415,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000008_000778_Lane1.jpg,52.2159834,0.9355188,108.9,-2.04641,-40.35927,81.98521,600632.558,261588.853,63.656
1314965302.90416,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000008_000779_Lane1.jpg,52.2159806,0.9354741,108.984,-2.03482,-40.24203,81.99691,600629.517,261588.416,63.741
1314965303.05420,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000008_000780_Lane1.jpg,52.2159778,0.9354294,109.059,-1.95739,-40.19837,81.94103,600626.477,261587.978,63.815
1314965303.20420,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000008_000781_Lane1.jpg,52.215975,0.9353847,109.127,-1.99541,-40.41016,82.01179,600623.439,261587.541,63.883
1314965303.35426,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000008_000782_Lane1.jpg,52.2159722,0.93534,109.207,-2.14375,-40.03778,82.12757,600620.397,261587.109,63.963
1314965303.50426,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000008_000783_Lane1.jpg,52.2159694,0.9352953,109.287,-2.04044,-39.79184,81.93913,600617.355,261586.676,64.044
1314965303.65431,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000008_000784_Lane1.jpg,52.2159665,0.9352506,109.359,-1.56184,-40.05965,81.8129,600614.318,261586.23,64.115
1314965303.80434,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000008_000785_Lane1.jpg,52.2159638,0.9352059,109.43,-1.79548,-40.42188,81.96175,600611.277,261585.801,64.186
1314965303.95436,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000008_000786_Lane1.jpg,52.215961,0.9351611,109.51,-2.0035,-40.54985,82.11724,600608.23,261585.375,64.267
1314965304.10443,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000008_000787_Lane1.jpg,52.2159583,0.9351163,109.587,-1.95151,-40.50355,82.14588,600605.18,261584.944,64.344
1314965304.25446,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000008_000788_Lane1.jpg,52.2159555,0.9350714,109.666,-1.9006,-40.27833,82.1612,600602.128,261584.514,64.423
1314965304.40447,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000008_000789_Lane1.jpg,52.2159528,0.9350265,109.743,-1.80183,-40.40318,82.13425,600599.072,261584.085,64.499
1314965304.55448,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000008_000790_Lane1.jpg,52.2159501,0.9349815,109.825,-1.83844,-40.34494,82.21551,600596.01,261583.661,64.581
1314965304.70455,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000008_000791_Lane1.jpg,52.2159474,0.9349364,109.9,-1.83175,-40.47835,82.25156,600592.943,261583.238,64.656
1314965304.85464,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000008_000792_Lane1.jpg,52.2159448,0.9348913,109.977,-1.8904,-40.47449,82.31066,600589.871,261582.818,64.733
1314965305.00494,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000008_000793_Lane1.jpg,52.2159421,0.9348459,110.061,-1.78429,-40.39113,82.29459,600586.787,261582.396,64.817
1314965305.15469,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000008_000794_Lane1.jpg,52.2159394,0.9348007,110.14,-1.66443,-40.4903,82.28831,600583.709,261581.975,64.896
1314965305.30471,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000008_000795_Lane1.jpg,52.2159368,0.9347552,110.22,-1.66112,-40.25225,82.2949,600580.615,261581.555,64.976
1314965305.44973,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000008_000796_Lane1.jpg,52.2159343,0.9347112,110.284,-1.66416,-40.37888,82.32996,600577.621,261581.151,65.04
1314965305.59478,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000008_000797_Lane1.jpg,52.2159318,0.9346671,110.354,-1.85582,-40.61077,82.48134,600574.62,261580.752,65.109
1314965305.73978,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000008_000798_Lane1.jpg,52.2159293,0.9346228,110.438,-1.92493,-40.46207,82.52923,600571.608,261580.354,65.194
1314965305.88481,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000008_000799_Lane1.jpg,52.2159268,0.9345784,110.519,-1.86849,-40.34529,82.52327,600568.586,261579.951,65.275
1314965306.03012,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000008_000800_Lane1.jpg,52.2159242,0.9345338,110.591,-1.77526,-40.34771,82.49614,600565.551,261579.546,65.346
1314965306.17488,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000008_000801_Lane1.jpg,52.2159217,0.9344892,110.661,-1.77469,-40.28293,82.53403,600562.516,261579.144,65.417
1314965306.31993,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000008_000802_Lane1.jpg,52.2159192,0.9344445,110.724,-1.77056,-40.70288,82.57865,600559.474,261578.743,65.479
1314965306.46493,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000008_000803_Lane1.jpg,52.2159168,0.9343996,110.81,-1.92878,-40.37247,82.67011,600556.418,261578.346,65.566
1314965306.60998,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000008_000804_Lane1.jpg,52.2159143,0.9343547,110.892,-2.02821,-40.46507,82.73903,600553.358,261577.949,65.647
1314965306.75503,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000008_000805_Lane1.jpg,52.2159118,0.9343096,110.975,-1.96027,-40.49756,82.73478,600550.292,261577.548,65.731
1314965306.90008,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000008_000806_Lane1.jpg,52.2159093,0.9342644,111.06,-1.81875,-40.34362,82.67354,600547.217,261577.145,65.816
1314965307.04512,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000008_000807_Lane1.jpg,52.2159069,0.9342192,111.138,-1.77462,-40.41267,82.68789,600544.14,261576.745,65.893
1314965307.19024,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000008_000808_Lane1.jpg,52.2159044,0.9341739,111.214,-1.88516,-40.47362,82.78045,600541.059,261576.35,65.969
1314965307.33518,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000008_000809_Lane1.jpg,52.215902,0.9341286,111.298,-1.87508,-40.35863,82.80205,600537.974,261575.955,66.053
